segment_id,lat,lon,length_m,slope,curvature,density,offtrack_rate
287,-7.20194411,109.93536151,7.71721065608183,0.0,0.4604110351820898,80.0,0.0125
288,-7.20187764,109.93534139,10.80062387204343,0.0,0.0579290589495122,89.0,0.14606741573033707
289,-7.20178183,109.93535749,8.03660093010314,0.0,1.7907166464094,137.0,0.021897810218978103
290,-7.20171134,109.93537358,2460.800933366562,-0.18896286720919145,0.3013679486534919,69979.0,0.00011432001028880093
291,-7.20161109,109.91306732,3.3179894330158444,0.0,1.505373540227143,182.0,0.027472527472527472
292,-7.20160204,109.91303866,8.373380113478738,0.0,0.376213175486796,99.0,0.050505050505050504
293,-7.20152887,109.9130566,15.268770208027341,0.0,0.04812667756061406,97.0,0.010309278350515464
294,-7.20141655,109.91313622,9.94168955659827,0.0,0.2226157870560247,103.0,0.05825242718446602
295,-7.20134597,109.91319154,13.411283743899986,0.0,0.025971151262136893,104.0,0.028846153846153848
296,-7.20126945,109.91328551,7.0796403731062965,0.0,0.08050311747138039,95.0,0.031578947368421054
297,-7.20122779,109.91333404,13.294166317813698,0.0,0.22129018829820635,138.0,0.021739130434782608
298,-7.20114254,109.91341853,13.615207726496129,0.0,0.17363709422604645,187.0,0.026737967914438502
299,-7.20107624,109.91352229,1.9771109083234881,0.0,1.132413548898185,84.0,0.05952380952380952
300,-7.20106417,109.91353545,1.8049867475604817,0.0,1.535603240170981,28.0,0.0
301,-7.20104867,109.91353059,12.021751754497146,0.0,0.03141001816405975,89.0,0.033707865168539325
302,-7.20101246,109.91363327,2.4464646150309535,0.0,2.632652779230434,60.0,0.016666666666666666
303,-7.20100575,109.91365439,1.4348769144732427,0.0,2.571593559024981,5.0,0.0
304,-7.20100315,109.91364165,3.3645711927062303,0.0,3.404191163691734,24.0,0.0
305,-7.20099217,109.91367007,3.928778276245145,0.0,2.3644100925094462,10.0,0.0
306,-7.20101313,109.9136414,1.038662240263947,0.0,1.0258976579963899,23.0,0.0
307,-7.20100391,109.91364291,0.2988064023476816,0.0,0.3083946487237974,1.0,0.0
308,-7.2010029,109.91364542,1.9502956538221452,0.0,1.945616886352527,5.0,0.0
309,-7.20099167,109.913659,1.4402559554278105,0.0,0.8016714300096308,15.0,0.0
310,-7.20100399,109.91366303,1.9464108050334523,0.0,2.2436717747398327,5.0,0.0
311,-7.2010117,109.91367887,3.159469568043672,0.0,1.419577622572423,72.0,0.08333333333333333
312,-7.20098396,109.91367267,10.518099627607235,0.0,0.05715285674167769,79.0,0.02531645569620253
313,-7.20094942,109.91376143,8.560073869617284,0.0,0.15340508776351047,125.0,0.024
314,-7.20091724,109.91383192,4.792332003141647,0.0,0.0804570193626819,72.0,0.027777777777777776
315,-7.20089343,109.91386813,10.700475703707161,0.0,0.03604805669782185,98.0,0.02040816326530612
316,-7.20084691,109.91395304,5.222166334573845,0.0,0.00791811112055174,74.0,0.02702702702702703
317,-7.20082571,109.91399528,11.893309479501976,0.0,0.3040014844433312,108.0,0.037037037037037035
318,-7.20077667,109.91409109,6.924551555908255,0.0,0.29166461292519275,111.0,0.018018018018018018
319,-7.20076611,109.91415295,14.28944489618532,0.0,0.12438868131923342,117.0,0.017094017094017096
320,-7.20070861,109.91426879,9.587885385773651,0.0,0.27757725003117617,134.0,0.04477611940298507
321,-7.20067995,109.91435076,6.141142601688641,0.0,0.28211170938999675,72.0,0.027777777777777776
322,-7.20067668,109.91440633,7.061102320978797,0.0,0.02838226464078386,72.0,0.027777777777777776
323,-7.2006553,109.9144666,1.587943269449312,0.0,0.12548214048461737,38.0,0.05263157894736842
324,-7.20065011,109.91448001,3.3744363940973345,0.0,0.2449105603039623,31.0,0.0
325,-7.20064273,109.91450968,7.596135989521796,0.0,0.32596543348075135,81.0,0.0
326,-7.20061046,109.91457037,9.990976188651382,1.1009935157782433,0.2744616912515445,91.0,0.02197802197802198
327,-7.20059579,109.91465972,9.862958794089227,0.0,0.08396385175669141,109.0,0.03669724770642202
328,-7.20055799,109.9147406,10.010463372302961,0.0,0.20408282124443222,108.0,0.037037037037037035
329,-7.2005129,109.91481914,12.213425651475323,0.0,0.20948789897928866,129.0,0.046511627906976744
330,-7.20043972,109.9149017,4.527139644762506,0.0,0.15183091410125227,98.0,0.030612244897959183
331,-7.20041952,109.91493733,9.15315414729368,0.0,0.08184729225865406,76.0,0.07894736842105263
332,-7.20036831,109.91500229,12.32465917760292,0.0,0.2061059030768937,118.0,0.05084745762711865
333,-7.2003067,109.91509516,9.617018530143032,0.0,0.40276739250076166,123.0,0.0
334,-7.20027443,109.91517604,10.968907450586928,0.0,0.037701031545241515,148.0,0.2905405405405405
335,-7.20020461,109.91524628,16.143886052831288,0.0,0.0270046060756014,153.0,0.032679738562091505
336,-7.20010579,109.91535349,8.119818397041435,0.0,0.07564196816232671,144.0,0.027777777777777776
337,-7.20005466,109.91540604,10.070241039738882,0.0,0.23275590600793328,101.0,0.0297029702970297
338,-7.19999632,109.91547586,11.543682589166623,0.0,0.16006510606724333,105.0,0.01904761904761905
339,-7.19994963,109.91556932,12.052112133797353,0.0,0.0808192958547882,137.0,0.051094890510948905
340,-7.19991703,109.91567351,14.257394943532358,0.0,0.18479400145313374,174.0,0.13218390804597702
341,-7.19986866,109.9157932,16.68863891036482,0.0,0.03194647282823648,171.0,0.017543859649122806
342,-7.19978736,109.91592036,15.317119862530971,0.0,0.11214312272179183,182.0,0.04945054945054945
343,-7.19970907,109.9160346,12.095484078083397,0.0,0.008098937582606602,136.0,0.0661764705882353
344,-7.19965769,109.91613124,13.444121756632958,0.0,0.17699008641184355,149.0,0.020134228187919462
345,-7.19960145,109.91623912,10.744615777818868,0.0,0.1212540363762612,123.0,0.008130081300813009
346,-7.1995421,109.91631598,15.077979398585134,0.0,0.10683450171174214,165.0,0.048484848484848485
347,-7.19944647,109.91641288,19.3068353829046,0.0,0.04687516790913848,201.0,0.029850746268656716
348,-7.1993116,109.9165231,5.739460605635631,0.0,0.07378932132034244,139.0,0.02158273381294964
349,-7.19927003,109.91655394,13.178393016764435,0.0,0.10845275150976164,91.0,0.02197802197802198
350,-7.19918001,109.91663164,15.872484685186837,1.5120506005211807,0.08709225392616038,184.0,0.021739130434782608
351,-7.19908227,109.9167365,17.814874357018507,0.0,0.03155059937070637,181.0,0.03867403314917127
352,-7.19896283,109.91684413,12.548737293382429,0.0,0.16871408924292997,172.0,0.023255813953488372
353,-7.19888111,109.91692258,16.854342482066127,0.0,0.06425510371550769,154.0,0.025974025974025976
354,-7.19875538,109.91700791,9.443808021888348,0.0,0.24561812610160488,149.0,0.020134228187919462
355,-7.19868204,109.91705108,9.594185088026565,0.0,0.025922867709774644,123.0,0.024390243902439025
356,-7.19859922,109.91707547,5.99918095519502,0.0,0.06295984851241743,96.0,0.052083333333333336
357,-7.19854784,109.91709206,12.82805721119054,0.0,0.2702325901430197,120.0,0.025
358,-7.19844039,109.91713439,1.6532020777156924,0.0,0.3105593129427267,73.0,0.0547945205479452
359,-7.19842848,109.91714336,10.510977068356388,0.0,0.04801359285061024,60.0,0.0
360,-7.19833913,109.91717446,6.453192462432116,0.0,0.18784817956066752,77.0,0.05194805194805195
361,-7.19828524,109.91719617,6.642196705173109,0.0,0.15465296770828546,85.0,0.011764705882352941
362,-7.19823486,109.91722852,4.81290470827359,0.0,0.37463586116941006,79.0,0.05063291139240506
363,-7.19819522,109.91724604,5.597855125702488,0.0,0.05594053803449575,59.0,0.05084745762711865
364,-7.19814492,109.91724813,6.403258579719696,0.0,0.09250273667472342,61.0,0.0
365,-7.19808734,109.9172473,6.086164230330835,0.0,0.008116564552747521,68.0,0.014705882352941176
366,-7.19803277,109.91725157,0.5423900063103693,0.0,0.6030648558082813,34.0,0.0
367,-7.19802791,109.91725199,5.477747905888955,0.0,0.1625206603822737,39.0,0.07692307692307693
368,-7.197985,109.9172276,1.26147390172699,0.0,0.3932920402275345,45.0,0.0
369,-7.19797435,109.91722366,8.365881324408688,8.367319268056638,0.5821704387155272,47.0,0.02127659574468085
370,-7.19789917,109.91722659,6.530269997737028,0.0,0.07581344794033096,92.0,0.010869565217391304
371,-7.19784879,109.91719617,6.345418114612907,0.0,1.098598786720863,65.0,0.0
372,-7.19780219,109.91716297,10.446572388075124,0.0,0.9177322809002227,99.0,0.06060606060606061
373,-7.1977187,109.91720639,3.803306795545457,0.0,0.32168051660154173,77.0,0.03896103896103896
374,-7.19771275,109.91724034,3.945894023422481,0.0,0.6652389756498089,36.0,0.0
375,-7.19771803,109.91727571,11.862316798795645,0.0,0.5454751566549374,80.0,0.0125
376,-7.19766498,109.917369,7.934166267990112,0.0,0.5304946076845314,110.0,0.02727272727272727
377,-7.19760253,109.91740379,5.453213186731496,0.0,0.009635699048359144,81.0,0.012345679012345678
378,-7.1975535,109.9174027,1.501248656493188,0.0,1.8095645658174886,19.0,0.0
379,-7.19754,109.91740253,1.195890902479653,0.0,4.105476047471302,17.0,0.0
380,-7.19754243,109.91741309,0.6897186507754054,0.0,1.5962823058086526,39.0,0.07692307692307693
381,-7.19754662,109.91740848,4.748163858751153,0.0,0.6442059784769464,4.0,0.0
382,-7.19751419,109.91738048,9.865428287580094,0.0,0.28212376260137045,80.0,0.025
383,-7.19742567,109.91737445,11.10182611010451,0.0,0.06728300550707994,138.0,0.06521739130434782
384,-7.1973318,109.91734017,9.380716920824694,0.0,0.11346737431323248,123.0,0.04065040650406504
385,-7.19725074,109.91731661,11.164516660407267,0.0,0.17323007511526808,105.0,0.01904761904761905
386,-7.19715175,109.91729968,3.6871787246902157,0.0,0.24611080810023556,78.0,0.05128205128205128
387,-7.19712049,109.91728853,7.350295867417274,0.0,0.055310588924726414,49.0,0.04081632653061224
388,-7.19705469,109.91728216,8.747808670333583,0.0,0.09376662207852204,106.0,0.05660377358490566
389,-7.19697691,109.91727026,13.817754593892452,0.0,0.6896245563872412,129.0,0.05426356589147287
390,-7.19685285,109.91726305,11.32126551064157,0.0,0.15171076083087554,146.0,0.04794520547945205
391,-7.19677792,109.91719357,14.874048158386866,0.0,0.24806422642499826,163.0,0.03680981595092025
392,-7.19666694,109.9171183,7.400910873255897,0.0,0.19521313689735242,119.0,0.025210084033613446
393,-7.19662252,109.91706834,20.036060727671586,0.0,0.023001384135012737,165.0,0.03636363636363636
394,-7.19653065,109.9169121,18.16875405796869,0.0,0.060060160858946166,217.0,0.03686635944700461
395,-7.19645061,109.91676852,11.150162086313184,0.0,0.07582634142532818,155.0,0.05806451612903226
396,-7.19640685,109.91667758,15.405193259588968,-3.894790476753869,0.23489019527583666,171.0,0.029239766081871343
397,-7.19635606,109.91654766,2.7636141503680927,0.0,0.5050168686631342,103.0,0.04854368932038835
398,-7.19635262,109.91652285,5.306255306473736,0.0,1.3163915021480208,32.0,0.0
399,-7.19632387,109.91648446,2.0413327247524458,0.0,2.030326037636777,18.0,0.0
400,-7.19630686,109.91649142,1.4278878117477083,0.0,3.5459792758397977,24.0,0.0
401,-7.19630778,109.91647851,2.065748057422085,0.0,4.952913546891796,89.0,0.07865168539325842
402,-7.1963139,109.91649619,3.518630376683983,0.0,2.8680380237103567,2.0,0.0
403,-7.19634541,109.91649326,2.3302548128913703,0.0,1.01894799399042,68.0,0.058823529411764705
404,-7.19632479,109.91648949,0.6240156006761364,0.0,1.3680550150255117,2.0,0.0
405,-7.19632102,109.91649368,1.32599758864735,0.0,2.287815559389009,9.0,0.0
406,-7.19631071,109.91648764,2.3910585880387614,0.0,0.5243670579963611,3.0,0.0
407,-7.19631474,109.91650893,1.9598078404589077,0.0,1.847099063971607,23.0,0.0
408,-7.1963263,109.91652234,11.063443323747096,0.0,0.033548257041259855,35.0,0.0
409,-7.19623595,109.91656434,10.732589311461725,0.0,0.27090024424095493,144.0,0.020833333333333332
410,-7.1961497,109.91660801,16.9208914361519,3.545912473134159,0.2093028610211599,146.0,0.03424657534246575
411,-7.19603688,109.91671094,17.5437209995363,0.0,0.007011463023061659,180.0,0.03333333333333333
412,-7.1959005,109.9167909,10.122775046891825,4.642995599752189,0.30198868940650514,157.0,0.025477707006369428
413,-7.19582213,109.91683759,0.920093204905389,0.0,0.055859019600773524,71.0,0.04225352112676056
414,-7.19581408,109.91683952,11.117370473356262,0.0,0.35842297003762646,81.0,0.037037037037037035
415,-7.19571568,109.91685737,6.952803912875023,0.0,0.815108011872675,110.0,0.01818181818181818
416,-7.19566187,109.91688947,6.159510851168762,0.0,0.060213317461307814,71.0,0.07042253521126761
417,-7.19560856,109.9168743,10.520018748074907,0.0,0.06662795581544084,84.0,0.023809523809523808
418,-7.19551921,109.91684295,6.999757447632006,0.0,0.11085117717509405,97.0,0.061855670103092786
419,-7.19545852,109.9168261,5.7859308730096695,0.0,0.19409353786452316,62.0,0.03225806451612903
420,-7.19540714,109.91681781,9.809678480845912,0.0,0.5671785677940403,127.0,0.2047244094488189
421,-7.19531897,109.91682082,12.604780898559019,0.0,0.19199138995249954,133.0,0.03007518796992481
422,-7.19522526,109.91688511,23.30427502266978,0.0,0.14247515398286115,198.0,0.020202020202020204
423,-7.19507765,109.91703507,13.421921308686448,0.0,0.2625226426008245,212.0,0.04245283018867924
424,-7.19498134,109.91710841,6.67754095318968,0.0,0.14535336243668107,102.0,0.029411764705882353
425,-7.19494446,109.91715618,6.38944166212907,0.0,0.07261278509497116,80.0,0.0625
426,-7.19490297,109.91719625,5.335303546946493,0.0,0.8416353278573551,74.0,0.02702702702702703
427,-7.19486601,109.91722709,1.1104566183458036,0.0,0.2770942370753342,32.0,0.125
428,-7.19486567,109.91723715,9.409004325300131,0.0,0.5425307967408796,67.0,0.029850746268656716
429,-7.1948396,109.91731829,16.615410149180043,0.0,0.5413672694046948,136.0,0.04411764705882353
430,-7.19472662,109.91741686,13.233762238501756,0.0,1.0405598141506767,162.0,0.024691358024691357
431,-7.19468982,109.91753094,5.33517666108273,0.0,0.8624546813038441,103.0,0.038834951456310676
432,-7.19464296,109.91754133,6.845565173502521,0.0,0.6406823899131693,79.0,0.02531645569620253
433,-7.1946138,109.91759598,11.429300813581841,0.0,0.1652863588231866,96.0,0.0
434,-7.19452067,109.91763982,10.343257513825993,0.0,0.9481848748310974,131.0,0.030534351145038167
435,-7.19444398,109.91769288,8.008212997548155,0.0,0.6647089444142569,113.0,0.07079646017699115
436,-7.19444272,109.91776546,7.242903778376579,0.0,0.6669022070986261,81.0,0.012345679012345678
437,-7.1944822,109.91781768,2.8214165139261964,0.0,0.16321877388812456,55.0,0.03636363636363636
438,-7.1944817,109.91784325,5.549160346910196,0.0,0.06390341649241904,52.0,0.038461538461538464
439,-7.19447256,109.9178927,8.578147578322321,0.0,0.5559865063756114,77.0,0.0
440,-7.19446334,109.9179699,7.67464252926218,0.0,0.5511215400023203,90.0,0.022222222222222223
441,-7.19442001,109.91802405,6.15063599915244,0.0,0.7923627818452669,72.0,0.041666666666666664
442,-7.19441313,109.91807937,6.256185112276282,0.0,0.029253261999082625,72.0,0.06944444444444445
443,-7.19436837,109.91811373,7.778458800530949,0.0,0.6880872622673583,85.0,0.011764705882352941
444,-7.19431398,109.91815807,7.9643199649263225,0.0,0.048026702957819634,93.0,0.053763440860215055
445,-7.19429973,109.91822882,7.333543988055598,0.0,0.49394768302188097,91.0,0.0
446,-7.19428975,109.91829453,6.219100337086248,0.0,0.764262719780056,68.0,0.014705882352941176
447,-7.19425597,109.91833946,8.554230932528974,0.0,0.07630280339533142,91.0,0.07692307692307693
448,-7.19418003,109.91835186,8.184504985918467,0.0,0.33486990369086406,92.0,0.010869565217391304
449,-7.19410669,109.91835815,4.149235929943635,0.0,0.9217211306446567,66.0,0.030303030303030304
450,-7.19407258,109.9183734,4.24587136470701,0.0,0.5702020319724823,57.0,0.05263157894736842
451,-7.19406386,109.91841087,1.4636699379343006,0.0,1.5309235226724465,31.0,0.0
452,-7.1940683,109.91842336,9.42914893524897,0.0,0.010709380873134222,57.0,0.03508771929824561
453,-7.19398951,109.91845496,6.552311983523687,0.0,0.23776836416756236,78.0,0.0
454,-7.19393453,109.91847633,12.361362658714457,0.0,0.1886828184567907,114.0,0.05263157894736842
455,-7.19384308,109.91854004,14.729323899125783,2.6477793731126202,0.658483114904714,152.0,0.02631578947368421
456,-7.19372196,109.9185941,2.722926717524027,0.0,1.1358927215565695,86.0,0.0
457,-7.19371031,109.91861581,9.559470705802898,0.0,0.1064970957172262,90.0,0.044444444444444446
458,-7.19362448,109.91861086,5.34698099264936,0.0,0.5560925745834887,98.0,0.030612244897959183
459,-7.19357645,109.91861321,6.84882945046137,0.0,0.7161443219389824,64.0,0.0625
460,-7.19352566,109.91864833,4.369826395594047,0.0,0.36705610352482654,64.0,0.015625
461,-7.1934866,109.91864397,7.433873360812934,0.0,0.26671465339721,52.0,0.019230769230769232
462,-7.19342189,109.9186609,4.315723836251165,0.0,0.09950126120681677,72.0,0.027777777777777776
463,-7.19338308,109.91866048,10.319890533746285,0.0,0.14924575822415265,101.0,0.0
464,-7.19329063,109.9186687,5.847654466603031,0.0,0.3398058344321444,85.0,0.03529411764705882
465,-7.1932395,109.9186811,4.972635297436391,0.0,0.5294790674507976,50.0,0.0
466,-7.19320195,109.91870558,3.8729086768166536,0.0,0.3924146860579508,52.0,0.019230769230769232
467,-7.19316716,109.91870726,4.516495047180616,0.0,0.03964037207332144,39.0,0.02564102564102564
468,-7.19313037,109.91872461,5.05572670196321,0.0,0.05566792801370468,53.0,0.0
469,-7.19308846,109.91874238,3.1420555783960262,-3.500892879054463,1.5057443908894594,44.0,0.045454545454545456
470,-7.19306306,109.91875486,6.961810568417244,0.0,1.6081755698063436,58.0,0.034482758620689655
471,-7.19308712,109.91881312,7.327017126498781,0.0,0.03861173716161681,92.0,0.05434782608695652
472,-7.19302526,109.918836,7.2013287439398965,0.0,0.2138510980548495,94.0,0.02127659574468085
473,-7.19296365,109.91885612,5.864286004535543,0.0,0.9430559608205713,73.0,0.0547945205479452
474,-7.19291118,109.91886148,7.866443465912419,0.0,0.6680905792883721,83.0,0.060240963855421686
475,-7.19286382,109.91880851,10.168405923598378,0.0,1.9608460294920387,103.0,0.038834951456310676
476,-7.19277372,109.91879275,4.897768526980468,0.0,1.8587196055323492,80.0,0.025
477,-7.19278327,109.91883609,7.362704870929433,0.0,0.5730043789293464,58.0,0.034482758620689655
478,-7.19271722,109.91883139,3.6841079323776604,0.0,2.4767653723950436,55.0,0.03636363636363636
479,-7.19269065,109.91881144,0.5370991380672633,0.0,1.0545299957299137,31.0,0.0
480,-7.19269191,109.91881614,0.9782720071346722,0.0,1.1917417926394362,5.0,0.0
481,-7.19268562,109.91882234,4.076145693356134,0.0,0.20252985084161346,27.0,0.1111111111111111
482,-7.19265201,109.91880759,4.327973773600147,0.0,0.5035836654144182,51.0,0.0
483,-7.19262016,109.91878504,10.954148553038149,0.0,0.11336872141485219,89.0,0.011235955056179775
484,-7.19252226,109.91877398,10.18657105305208,0.0,0.7642348506932873,126.0,0.015873015873015872
485,-7.19243065,109.91877406,9.562691301160523,1.1503037851556543,0.17918542778498314,103.0,0.009708737864077669
486,-7.19236828,109.91871438,5.947783803803828,0.0,0.1373226946483036,90.0,0.011111111111111112
487,-7.19233668,109.91867088,6.951779918134235,0.0,0.11552867720998616,66.0,0.0
488,-7.19229318,109.91862562,10.441325535107742,0.0,0.17247960786456362,116.0,0.0
489,-7.19222051,109.91856568,9.557047166058167,0.0,0.7446145319014374,105.0,0.0
490,-7.19214566,109.9185231,3.195051824916872,0.0,0.2547350113471538,69.0,0.057971014492753624
491,-7.19213686,109.91849553,5.454646475632346,0.0,0.47490670353969255,45.0,0.022222222222222223
492,-7.19213418,109.91844616,5.763811367305104,0.0,0.35006990791552706,69.0,0.0
493,-7.19210786,109.91840115,6.308763506515218,0.0,0.04341172502924873,69.0,0.014492753623188406
494,-7.19206402,109.91836485,7.574222697207542,0.0,0.01617068876389416,81.0,0.012345679012345678
495,-7.19201331,109.91831901,3.3572846115906922,0.0,0.11730291557592964,59.0,0.03389830508474576
496,-7.19199051,109.91829906,9.166811366481074,0.0,0.5116041581750785,73.0,0.0273972602739726
497,-7.19192237,109.91825229,5.451369542896218,0.0,0.6121024116869148,94.0,0.031914893617021274
498,-7.19190057,109.91820803,3.0017148139393814,0.0,0.02808407644183286,54.0,0.07407407407407407
499,-7.19187685,109.91819504,6.615256341772955,0.0,0.29400329020374033,49.0,0.04081632653061224
500,-7.19182539,109.91816495,8.440459649262003,0.0,0.5096979799818675,83.0,0.012048192771084338
501,-7.19175154,109.91814726,2.303351012523294,0.0,0.47636799014389025,60.0,0.1
502,-7.19173159,109.91815288,7.160580407869746,0.0,0.0352069692032356,51.0,0.0196078431372549
503,-7.19166848,109.91813997,20.001983769930106,3.949608244296463,0.3094095972701192,149.0,0.040268456375838924
504,-7.19149355,109.91809772,8.501149313272006,0.0,0.4915746981278408,168.0,0.017857142857142856
505,-7.19142809,109.91805791,2.6463150832633495,0.0,1.2084221297857973,50.0,0.0
506,-7.19141593,109.91803729,7.58272398879972,0.0,0.4266677277110049,63.0,0.047619047619047616
507,-7.19134871,109.91804886,9.042947870253279,0.0,0.006796529364401671,95.0,0.042105263157894736
508,-7.19127,109.91802824,4.513986129906616,0.0,0.22231795861641512,78.0,0.01282051282051282
509,-7.19123078,109.91801768,3.9083510189977666,0.0,0.08863285366152014,49.0,0.061224489795918366
510,-7.19119566,109.91801625,7.293194259179543,0.0,0.05404691986807045,65.0,0.015384615384615385
511,-7.19113061,109.91800779,11.040460981710018,0.0,0.054431605339222866,99.0,0.030303030303030304
512,-7.19103296,109.91798968,16.65042129458737,0.0,0.09464647770612536,190.0,0.13157894736842105
513,-7.19088737,109.91795439,10.582258784083526,0.0,0.593839915165991,154.0,0.032467532467532464
514,-7.19079316,109.91794081,8.653915273940514,0.0,0.30413409820117504,101.0,0.009900990099009901
515,-7.190723,109.91797476,8.172020489292589,0.0,0.0011049518888056609,98.0,0.01020408163265306
516,-7.19066927,109.9180253,5.7672755350323754,0.0,0.11492338646876954,106.0,0.0
517,-7.19063139,109.91806101,4.337090966727369,0.0,2.041334709385186,74.0,0.04054054054054054
518,-7.19060004,109.9180844,2.5629564863663057,0.0,3.0167093978106148,9.0,0.0
519,-7.1905961,109.91806151,3.656565680193698,0.0,0.7397412254272852,14.0,0.0
520,-7.19059761,109.91809462,2.2334939663055,0.0,2.519403848839135,32.0,0.0
521,-7.1905847,109.91811013,1.2886223454162833,0.0,2.6627074346280954,40.0,0.125
522,-7.19058554,109.91809848,2.196751918160319,0.0,1.529770163329069,15.0,0.0
523,-7.19057514,109.91811541,2.440178063441907,0.0,2.116837346484052,56.0,0.05357142857142857
524,-7.19055595,109.91810468,4.232334750111073,0.0,0.7065172580054269,67.0,0.014925373134328358
525,-7.19058914,109.9180859,3.516275875362451,0.0,2.800352728657722,6.0,0.0
526,-7.19060004,109.91805598,3.11699665825419,0.0,3.4706552344580897,69.0,0.07246376811594203
527,-7.1905821,109.91807769,1.6696795960895912,0.0,3.3544721910544992,39.0,0.0
528,-7.19059492,109.91806981,7.9853551258101785,0.0,0.05581342225690089,12.0,0.0
529,-7.19054287,109.91811968,0.8433752907099198,0.0,0.17583711167614502,16.0,0.0
530,-7.19053709,109.91812463,10.061386263843653,0.0,1.590015135576854,84.0,0.0
531,-7.19045897,109.91817065,0.31971795998124153,0.0,2.077013839168324,59.0,0.01694915254237288
532,-7.19045755,109.91816813,8.932918795555562,0.0,0.6048786202363905,51.0,0.0196078431372549
533,-7.19041522,109.91823695,6.447311773222687,0.0,0.047153111665193814,69.0,0.057971014492753624
534,-7.19036208,109.91826033,6.413373620273612,0.0,0.5588279828842895,74.0,0.02702702702702703
535,-7.19031036,109.91828606,5.316908797449018,0.0,0.189730383532988,69.0,0.028985507246376812
536,-7.19028521,109.91832705,7.98126784942412,0.0,0.8696360443325009,71.0,0.028169014084507043
537,-7.1902366,109.91838028,3.646248352502525,0.0,1.1918463480940398,67.0,0.04477611940298507
538,-7.19024087,109.91841305,8.254248194463795,0.0,0.3006867444176058,84.0,0.05952380952380952
539,-7.19017591,109.91844926,3.321789916451665,0.0,2.9511275065321727,58.0,0.034482758620689655
540,-7.19015521,109.91847097,0.30887553053558,0.0,4.668982264908623,12.0,0.0
541,-7.19015672,109.91846862,1.1945045561375407,0.0,2.290678748815565,11.0,0.0
542,-7.19016552,109.91847483,4.015145152098523,0.0,0.02538296437097695,47.0,0.1276595744680851
543,-7.1901304,109.91848329,5.651554710815443,0.0,0.55398982158298,77.0,0.2857142857142857
544,-7.19008128,109.91849645,6.500278961158424,0.0,0.45325933641117466,58.0,0.034482758620689655
545,-7.19004105,109.9185392,7.010748339580149,0.0,0.37143128562728955,81.0,0.037037037037037035
546,-7.18998204,109.91856158,2.116122563208108,0.0,0.9044652339072474,40.0,0.025
547,-7.18996301,109.91856141,4.955113404574488,0.0,0.11806810983920613,40.0,0.15
548,-7.18993502,109.91859636,8.193634394725684,0.0,0.1837373494652088,76.0,0.0
549,-7.1898823,109.91864825,7.530535820243876,0.0,1.0956566914990034,85.0,0.0
550,-7.18984332,109.91870407,6.676537787523157,0.0,1.080010697427642,112.0,0.1875
551,-7.18978381,109.91869602,5.1011376065346115,0.0,0.008593055543923644,93.0,0.24731182795698925
552,-7.18975682,109.91873341,6.2483437327283005,-1.4403817051323144,0.009352081237827159,55.0,0.03636363636363636
553,-7.18972337,109.91877892,9.783478352570528,0.0,0.5963427872214964,82.0,0.06097560975609756
554,-7.18967166,109.91885067,6.9011245710371085,0.0,0.7186676101945981,100.0,0.03
555,-7.1896699,109.9189132,9.70006303773946,0.0,0.16162333177435861,99.0,0.06060606060606061
556,-7.18961039,109.91897749,17.783928627243686,1.574455261651581,0.653324592462671,152.0,0.006578947368421052
557,-7.1894839,109.91907614,6.635346015063185,0.0,0.4175158011845215,146.0,0.1506849315068493
558,-7.18946873,109.91913431,5.89600855176141,0.0,0.43251153611492743,72.0,0.013888888888888888
559,-7.18947737,109.91918704,5.030411137191146,0.0,0.11329555838923389,61.0,0.01639344262295082
560,-7.18946521,109.91923096,11.545504445206689,0.0,0.09807180897330281,97.0,0.061855670103092786
561,-7.18944887,109.91933431,8.221539079769913,0.0,0.2817680451916962,125.0,0.008
562,-7.18943009,109.91940639,13.088841137116505,0.0,0.0014772890918000048,106.0,0.03773584905660377
563,-7.18943328,109.91952499,7.641111116120246,0.0,0.11092915295945227,106.0,0.02830188679245283
564,-7.18943504,109.91959423,11.770742555527248,0.0,0.29041629685604486,109.0,0.01834862385321101
565,-7.18944954,109.91969992,5.241513717273705,0.0,0.3605407871065811,118.0,0.0423728813559322
566,-7.18944225,109.91974686,4.914871846205786,0.0,0.3771128463907507,64.0,0.0
567,-7.18945138,109.91979045,2.9370350035934316,0.0,0.6508888365566102,61.0,0.06557377049180328
568,-7.18944686,109.91981668,4.922214948083755,0.0,0.5258101754618764,52.0,0.038461538461538464
569,-7.18941433,109.91984694,4.856233736252529,0.0,3.410660843230918,54.0,0.0
570,-7.18940151,109.91988902,5.298864513553962,0.0,3.0252334605783027,35.0,0.0
571,-7.18942716,109.91984854,4.28655971704621,0.0,2.0752256821761796,25.0,0.0
572,-7.18940277,109.91987863,2.8581779551087765,0.0,2.2600548077074762,30.0,0.0
573,-7.18942808,109.91988315,2.3657638410648594,0.0,1.7363529398445345,50.0,0.04
574,-7.18941182,109.91989698,0.9234010055218748,0.0,1.2292460387430793,5.0,0.0
575,-7.18941819,109.91990235,6.2474250696698705,0.0,0.44540230050751917,32.0,0.0
576,-7.18939832,109.91995532,7.276828032463488,0.0,0.5024800099637774,90.0,0.022222222222222223
577,-7.18940402,109.92002103,8.340957407718484,0.0,0.25616474255229127,111.0,0.1981981981981982
578,-7.18937351,109.9200901,6.969771264961452,0.0,0.15103404984085067,76.0,0.013157894736842105
